,ds,y
951,2023-02-22 17:10:00,44.35714285714285
952,2023-02-22 17:20:00,45.0
953,2023-02-22 17:30:00,45.0
954,2023-02-22 17:40:00,45.0
955,2023-02-22 17:50:00,45.0
956,2023-02-22 18:00:00,45.0
957,2023-02-22 18:10:00,45.0
958,2023-02-22 18:20:00,45.0
959,2023-02-22 18:30:00,45.0
960,2023-02-22 18:40:00,45.0
961,2023-02-22 18:50:00,45.0
962,2023-02-22 19:00:00,45.583333333333336
963,2023-02-22 19:10:00,46.0
964,2023-02-22 19:20:00,46.0
965,2023-02-22 19:30:00,46.0
966,2023-02-22 19:40:00,46.0
967,2023-02-22 19:50:00,46.0
968,2023-02-22 20:00:00,46.0
969,2023-02-22 20:10:00,45.785714285714285
970,2023-02-22 20:20:00,45.0
971,2023-02-22 20:30:00,45.0
972,2023-02-22 20:40:00,45.0
973,2023-02-22 20:50:00,45.0
974,2023-02-22 21:00:00,44.93333333333333
975,2023-02-22 21:10:00,44.0
976,2023-02-22 21:20:00,44.0
977,2023-02-22 21:30:00,44.0
978,2023-02-22 21:40:00,44.0
979,2023-02-22 21:50:00,44.0
980,2023-02-22 22:00:00,44.0
981,2023-02-22 22:10:00,44.0
982,2023-02-22 22:20:00,44.0
983,2023-02-22 22:30:00,44.0
984,2023-02-22 22:40:00,44.0
985,2023-02-22 22:50:00,43.06666666666667
986,2023-02-22 23:00:00,43.0
987,2023-02-22 23:10:00,43.0
988,2023-02-22 23:20:00,43.0
989,2023-02-22 23:30:00,43.0
990,2023-02-22 23:40:00,43.0
991,2023-02-22 23:50:00,43.0
992,2023-02-23 00:00:00,43.0
993,2023-02-23 00:10:00,43.0
994,2023-02-23 00:20:00,43.0
995,2023-02-23 00:30:00,43.0
996,2023-02-23 00:40:00,43.0
997,2023-02-23 00:50:00,43.0
998,2023-02-23 01:00:00,43.0
999,2023-02-23 01:10:00,43.0
1000,2023-02-23 01:20:00,43.0
1001,2023-02-23 01:30:00,43.0
1002,2023-02-23 01:40:00,43.0
1003,2023-02-23 01:50:00,42.25
1004,2023-02-23 02:00:00,42.083333333333336
1005,2023-02-23 02:10:00,42.0
1006,2023-02-23 02:20:00,42.0
1007,2023-02-23 02:30:00,42.0
1008,2023-02-23 02:40:00,42.0
1009,2023-02-23 02:50:00,42.0
1010,2023-02-23 03:00:00,42.0
1011,2023-02-23 03:10:00,42.0
1012,2023-02-23 03:20:00,42.0
1013,2023-02-23 03:30:00,42.0
1014,2023-02-23 03:40:00,42.0
1015,2023-02-23 03:50:00,42.0
1016,2023-02-23 04:00:00,42.0
1017,2023-02-23 04:10:00,42.0
1018,2023-02-23 04:20:00,42.0
1019,2023-02-23 04:30:00,42.0
1020,2023-02-23 04:40:00,42.0
1021,2023-02-23 04:50:00,42.0
1022,2023-02-23 05:00:00,42.0
1023,2023-02-23 05:10:00,42.0
1024,2023-02-23 05:20:00,42.0
1025,2023-02-23 05:30:00,42.0
1026,2023-02-23 05:40:00,42.0
1027,2023-02-23 05:50:00,42.0
1028,2023-02-23 06:00:00,42.0
1029,2023-02-23 06:10:00,41.73333333333333
1030,2023-02-23 06:20:00,41.05882352941177
1031,2023-02-23 06:30:00,41.0
1032,2023-02-23 06:40:00,41.0
1033,2023-02-23 06:50:00,41.0
1034,2023-02-23 07:00:00,41.0
1035,2023-02-23 07:10:00,41.0
1036,2023-02-23 07:20:00,41.0
1037,2023-02-23 07:30:00,41.0
1038,2023-02-23 07:40:00,41.0
1039,2023-02-23 07:50:00,41.0
1040,2023-02-23 08:00:00,41.0
1041,2023-02-23 08:10:00,41.0
1042,2023-02-23 08:20:00,41.0
1043,2023-02-23 08:30:00,41.0
1044,2023-02-23 08:40:00,41.0
1045,2023-02-23 08:50:00,41.23529411764706
1046,2023-02-23 09:00:00,42.5
1047,2023-02-23 09:10:00,44.0
1048,2023-02-23 09:20:00,45.69230769230769
1049,2023-02-23 09:30:00,47.07692307692308
1050,2023-02-23 09:40:00,48.25
1051,2023-02-23 09:50:00,49.0
1052,2023-02-23 10:00:00,49.76923076923077
1053,2023-02-23 10:10:00,50.0
1054,2023-02-23 10:20:00,50.35714285714285
1055,2023-02-23 10:30:00,51.0
1056,2023-02-23 10:40:00,51.333333333333336
1057,2023-02-23 10:50:00,52.0
1058,2023-02-23 11:00:00,52.0
1059,2023-02-23 11:10:00,52.0
1060,2023-02-23 11:20:00,52.0
1061,2023-02-23 11:30:00,52.0
1062,2023-02-23 11:40:00,52.0
1063,2023-02-23 11:50:00,52.3
1064,2023-02-23 12:00:00,53.0
1065,2023-02-23 12:10:00,53.0
1066,2023-02-23 12:20:00,53.2
1067,2023-02-23 12:30:00,54.0
1068,2023-02-23 12:40:00,54.0
1069,2023-02-23 12:50:00,54.083333333333336
1070,2023-02-23 13:00:00,55.0
1071,2023-02-23 13:10:00,55.0
1072,2023-02-23 13:20:00,55.0
1073,2023-02-23 13:30:00,55.0
1074,2023-02-23 13:40:00,55.0
1075,2023-02-23 13:50:00,55.0
1076,2023-02-23 14:00:00,55.0
1077,2023-02-23 14:10:00,55.76470588235294
1078,2023-02-23 14:20:00,56.0
1079,2023-02-23 14:30:00,56.266666666666666
1080,2023-02-23 14:40:00,57.0
1081,2023-02-23 14:50:00,57.0
1082,2023-02-23 15:00:00,57.0
1083,2023-02-23 15:10:00,57.0
1084,2023-02-23 15:20:00,57.0
1085,2023-02-23 15:30:00,56.07692307692308
1086,2023-02-23 15:40:00,56.0
1087,2023-02-23 15:50:00,56.0
1088,2023-02-23 16:00:00,56.0
1089,2023-02-23 16:10:00,56.0
1090,2023-02-23 16:20:00,57.0
1091,2023-02-23 16:30:00,57.0
1092,2023-02-23 16:40:00,57.0
1093,2023-02-23 16:50:00,57.0
1094,2023-02-23 17:00:00,57.0
1095,2023-02-23 17:10:00,57.5
1096,2023-02-23 17:20:00,58.0
1097,2023-02-23 17:30:00,58.0
1098,2023-02-23 17:40:00,58.0
1099,2023-02-23 17:50:00,58.0
1100,2023-02-23 18:00:00,58.0
1101,2023-02-23 18:10:00,58.642857142857146
1102,2023-02-23 18:20:00,59.0
1103,2023-02-23 18:30:00,59.0
1104,2023-02-23 18:40:00,59.0
1105,2023-02-23 18:50:00,58.76923076923077
1106,2023-02-23 19:00:00,58.0
1107,2023-02-23 19:10:00,58.0
1108,2023-02-23 19:20:00,58.285714285714285
1109,2023-02-23 19:30:00,58.45454545454545
1110,2023-02-23 19:40:00,58.53846153846154
1111,2023-02-23 19:50:00,58.0
1112,2023-02-23 20:00:00,58.0
1113,2023-02-23 20:10:00,58.0
1114,2023-02-23 20:20:00,58.0
1115,2023-02-23 20:30:00,58.0
1116,2023-02-23 20:40:00,57.93333333333333
1117,2023-02-23 20:50:00,57.0
1118,2023-02-23 21:00:00,57.0
1119,2023-02-23 21:10:00,56.15384615384615
1120,2023-02-23 21:20:00,56.0
1121,2023-02-23 21:30:00,56.0
1122,2023-02-23 21:40:00,55.38461538461539
1123,2023-02-23 21:50:00,55.0
1124,2023-02-23 22:00:00,55.0
1125,2023-02-23 22:10:00,54.64705882352941
1126,2023-02-23 22:20:00,54.0
1127,2023-02-23 22:30:00,54.0
1128,2023-02-23 22:40:00,54.0
1129,2023-02-23 22:50:00,54.0
1130,2023-02-23 23:00:00,54.0
1131,2023-02-23 23:10:00,54.0
1132,2023-02-23 23:20:00,54.0
1133,2023-02-23 23:30:00,54.0
1134,2023-02-23 23:40:00,54.0
1135,2023-02-23 23:50:00,54.0
1136,2023-02-24 00:00:00,54.0
1137,2023-02-24 00:10:00,54.0
1138,2023-02-24 00:20:00,54.0
1139,2023-02-24 00:30:00,54.0
1140,2023-02-24 00:40:00,54.0
1141,2023-02-24 00:50:00,54.0
1142,2023-02-24 01:00:00,54.0
1143,2023-02-24 01:10:00,54.0
1144,2023-02-24 01:20:00,54.0
1145,2023-02-24 01:30:00,54.0
1146,2023-02-24 01:40:00,53.61538461538461
1147,2023-02-24 01:50:00,53.5
1148,2023-02-24 02:00:00,54.0
1149,2023-02-24 02:10:00,54.0
1150,2023-02-24 02:20:00,54.0
1151,2023-02-24 02:30:00,54.0
1152,2023-02-24 02:40:00,53.785714285714285
1153,2023-02-24 02:50:00,53.0
1154,2023-02-24 03:00:00,53.2
1155,2023-02-24 03:10:00,54.0
1156,2023-02-24 03:20:00,54.0
1157,2023-02-24 03:30:00,54.41666666666666
1158,2023-02-24 03:40:00,54.785714285714285
1159,2023-02-24 03:50:00,54.0
1160,2023-02-24 04:00:00,54.0
1161,2023-02-24 04:10:00,54.0
1162,2023-02-24 04:20:00,54.0
1163,2023-02-24 04:30:00,55.0
1164,2023-02-24 04:40:00,55.0
1165,2023-02-24 04:50:00,54.25
1166,2023-02-24 05:00:00,54.0
1167,2023-02-24 05:10:00,54.0
1168,2023-02-24 05:20:00,53.0
1169,2023-02-24 05:30:00,53.0
1170,2023-02-24 05:40:00,53.0
1171,2023-02-24 05:50:00,53.0
1172,2023-02-24 06:00:00,53.0
1173,2023-02-24 06:10:00,53.375
1174,2023-02-24 06:20:00,54.0
1175,2023-02-24 06:30:00,54.0
1176,2023-02-24 06:40:00,54.0
1177,2023-02-24 06:50:00,54.0
1178,2023-02-24 07:00:00,54.0
1179,2023-02-24 07:10:00,54.0
1180,2023-02-24 07:20:00,54.76923076923077
1181,2023-02-24 07:30:00,55.0
1182,2023-02-24 07:40:00,55.0
1183,2023-02-24 07:50:00,55.0
1184,2023-02-24 08:00:00,55.0
1185,2023-02-24 08:10:00,55.0
1186,2023-02-24 08:20:00,55.0
1187,2023-02-24 08:30:00,55.0
1188,2023-02-24 08:40:00,55.0
1189,2023-02-24 08:50:00,55.0
1190,2023-02-24 09:00:00,55.0
1191,2023-02-24 09:10:00,55.0
1192,2023-02-24 09:20:00,55.0
1193,2023-02-24 09:30:00,55.0
1194,2023-02-24 09:40:00,55.0
1195,2023-02-24 09:50:00,55.0
1196,2023-02-24 10:00:00,55.0
1197,2023-02-24 10:10:00,54.76923076923077
1198,2023-02-24 10:20:00,54.0
1199,2023-02-24 10:30:00,54.0
1200,2023-02-24 10:40:00,54.0
1201,2023-02-24 10:50:00,54.0
1202,2023-02-24 11:00:00,54.0
1203,2023-02-24 11:10:00,54.0
1204,2023-02-24 11:20:00,54.0
1205,2023-02-24 11:30:00,54.0
1206,2023-02-24 11:40:00,54.0
1207,2023-02-24 11:50:00,54.0
1208,2023-02-24 12:00:00,54.0
1209,2023-02-24 12:10:00,54.0
1210,2023-02-24 12:20:00,54.0
1211,2023-02-24 12:30:00,54.0
1212,2023-02-24 12:40:00,54.0
1213,2023-02-24 12:50:00,54.0
1214,2023-02-24 13:00:00,54.0
1215,2023-02-24 13:10:00,54.0
1216,2023-02-24 13:20:00,55.0
1217,2023-02-24 13:30:00,55.0
1218,2023-02-24 13:40:00,56.0
1219,2023-02-24 13:50:00,56.0
1220,2023-02-24 14:00:00,56.38461538461539
1221,2023-02-24 14:10:00,57.0
1222,2023-02-24 14:20:00,57.0
1223,2023-02-24 14:30:00,57.0
1224,2023-02-24 14:40:00,57.0
1225,2023-02-24 14:50:00,57.0
1226,2023-02-24 15:00:00,57.0
1227,2023-02-24 15:10:00,57.0
1228,2023-02-24 15:20:00,56.42857142857143
1229,2023-02-24 15:30:00,56.4375
1230,2023-02-24 15:40:00,57.0
1231,2023-02-24 15:50:00,57.0
1232,2023-02-24 16:00:00,57.0
1233,2023-02-24 16:10:00,57.0
1234,2023-02-24 16:20:00,57.71428571428572
1235,2023-02-24 16:30:00,58.0
1236,2023-02-24 16:40:00,58.785714285714285
1237,2023-02-24 16:50:00,59.0
1238,2023-02-24 17:00:00,59.0
1239,2023-02-24 17:10:00,59.0
1240,2023-02-24 17:20:00,59.0
1241,2023-02-24 17:30:00,59.0
1242,2023-02-24 17:40:00,59.0
1243,2023-02-24 17:50:00,59.0
1244,2023-02-24 18:00:00,59.0
1245,2023-02-24 18:10:00,58.07692307692308
1246,2023-02-24 18:20:00,57.15384615384615
1247,2023-02-24 18:30:00,56.333333333333336
1248,2023-02-24 18:40:00,56.0
1249,2023-02-24 18:50:00,55.266666666666666
1250,2023-02-24 19:00:00,55.0
1251,2023-02-24 19:10:00,55.0
1252,2023-02-24 19:20:00,54.583333333333336
1253,2023-02-24 19:30:00,54.0
1254,2023-02-24 19:40:00,54.0
1255,2023-02-24 19:50:00,54.0
1256,2023-02-24 20:00:00,54.0
1257,2023-02-24 20:10:00,54.0
1258,2023-02-24 20:20:00,54.0
1259,2023-02-24 20:30:00,54.0
1260,2023-02-24 20:40:00,54.0
1261,2023-02-24 20:50:00,54.0
1262,2023-02-24 21:00:00,54.0
1263,2023-02-24 21:10:00,54.0
1264,2023-02-24 21:20:00,54.0
1265,2023-02-24 21:30:00,54.0
1266,2023-02-24 21:40:00,54.0
1267,2023-02-24 21:50:00,54.0
1268,2023-02-24 22:00:00,53.4375
1269,2023-02-24 22:10:00,53.0
1270,2023-02-24 22:20:00,53.0
1271,2023-02-24 22:30:00,53.23076923076923
1272,2023-02-24 22:40:00,54.0
1273,2023-02-24 22:50:00,54.0
1274,2023-02-24 23:00:00,54.0
1275,2023-02-24 23:10:00,54.0
1276,2023-02-24 23:20:00,53.2
1277,2023-02-24 23:30:00,53.15384615384615
1278,2023-02-24 23:40:00,54.0
1279,2023-02-24 23:50:00,54.0
1280,2023-02-25 00:00:00,54.0
1281,2023-02-25 00:10:00,54.0
1282,2023-02-25 00:20:00,53.38461538461539
1283,2023-02-25 00:30:00,53.69230769230769
1284,2023-02-25 00:40:00,54.0
1285,2023-02-25 00:50:00,53.30769230769231
1286,2023-02-25 01:00:00,53.0
1287,2023-02-25 01:10:00,53.0
1288,2023-02-25 01:20:00,53.0
1289,2023-02-25 01:30:00,53.0
1290,2023-02-25 01:40:00,53.0
1291,2023-02-25 01:50:00,53.0
1292,2023-02-25 02:00:00,53.0
1293,2023-02-25 02:10:00,53.0
1294,2023-02-25 02:20:00,53.0
1295,2023-02-25 02:30:00,54.0
1296,2023-02-25 02:40:00,54.0
1297,2023-02-25 02:50:00,54.0
1298,2023-02-25 03:00:00,54.0
1299,2023-02-25 03:10:00,54.0
1300,2023-02-25 03:20:00,54.0
1301,2023-02-25 03:30:00,54.0
1302,2023-02-25 03:40:00,53.92857142857143
1303,2023-02-25 03:50:00,53.91666666666666
1304,2023-02-25 04:00:00,53.18181818181818
1305,2023-02-25 04:10:00,53.0
1306,2023-02-25 04:20:00,53.0
1307,2023-02-25 04:30:00,53.3125
1308,2023-02-25 04:40:00,54.0
1309,2023-02-25 04:50:00,54.0
1310,2023-02-25 05:00:00,54.0
1311,2023-02-25 05:10:00,54.0
1312,2023-02-25 05:20:00,54.0
1313,2023-02-25 05:30:00,54.0
1314,2023-02-25 05:40:00,54.0
1315,2023-02-25 05:50:00,54.0
1316,2023-02-25 06:00:00,54.0
1317,2023-02-25 06:10:00,53.625
1318,2023-02-25 06:20:00,53.0
1319,2023-02-25 06:30:00,53.0
1320,2023-02-25 06:40:00,53.0
1321,2023-02-25 06:50:00,53.0
1322,2023-02-25 07:00:00,53.0
1323,2023-02-25 07:10:00,53.0
1324,2023-02-25 07:20:00,53.0
1325,2023-02-25 07:30:00,53.0
1326,2023-02-25 07:40:00,53.0
1327,2023-02-25 07:50:00,53.0
1328,2023-02-25 08:00:00,53.0
1329,2023-02-25 08:10:00,53.0
1330,2023-02-25 08:20:00,53.0
1331,2023-02-25 08:30:00,53.0
1332,2023-02-25 08:40:00,53.0
1333,2023-02-25 08:50:00,53.0
1334,2023-02-25 09:00:00,53.0
1335,2023-02-25 09:10:00,53.0
1336,2023-02-25 09:20:00,53.0
1337,2023-02-25 09:30:00,53.0
1338,2023-02-25 09:40:00,53.0
1339,2023-02-25 09:50:00,53.0
1340,2023-02-25 10:00:00,53.0
1341,2023-02-25 10:10:00,53.0
1342,2023-02-25 10:20:00,53.0
1343,2023-02-25 10:30:00,53.0
1344,2023-02-25 10:40:00,53.0
1345,2023-02-25 10:50:00,53.0
1346,2023-02-25 11:00:00,53.0
1347,2023-02-25 11:10:00,53.0
1348,2023-02-25 11:20:00,53.0
1349,2023-02-25 11:30:00,53.0
1350,2023-02-25 11:40:00,53.0
1351,2023-02-25 11:50:00,53.0
1352,2023-02-25 12:00:00,53.0
1353,2023-02-25 12:10:00,53.0
1354,2023-02-25 12:20:00,53.0
1355,2023-02-25 12:30:00,53.0
1356,2023-02-25 12:40:00,53.0
1357,2023-02-25 12:50:00,53.92307692307692
1358,2023-02-25 13:00:00,54.0
1359,2023-02-25 13:10:00,54.0
1360,2023-02-25 13:20:00,54.0
1361,2023-02-25 13:30:00,54.0
1362,2023-02-25 13:40:00,54.0
1363,2023-02-25 13:50:00,54.0
1364,2023-02-25 14:00:00,55.0
1365,2023-02-25 14:10:00,55.0
1366,2023-02-25 14:20:00,55.0
1367,2023-02-25 14:30:00,55.0
1368,2023-02-25 14:40:00,55.21428571428572
1369,2023-02-25 14:50:00,56.0
1370,2023-02-25 15:00:00,56.0
1371,2023-02-25 15:10:00,56.0
1372,2023-02-25 15:20:00,56.0
1373,2023-02-25 15:30:00,56.0
1374,2023-02-25 15:40:00,56.0
1375,2023-02-25 15:50:00,56.0
1376,2023-02-25 16:00:00,55.72727272727273
1377,2023-02-25 16:10:00,55.0
1378,2023-02-25 16:20:00,54.083333333333336
1379,2023-02-25 16:30:00,54.0
1380,2023-02-25 16:40:00,54.0
1381,2023-02-25 16:50:00,54.0
1382,2023-02-25 17:00:00,54.0
1383,2023-02-25 17:10:00,54.0
1384,2023-02-25 17:20:00,54.0
1385,2023-02-25 17:30:00,54.0
1386,2023-02-25 17:40:00,54.0
1387,2023-02-25 17:50:00,54.07142857142857
1388,2023-02-25 18:00:00,55.0
1389,2023-02-25 18:10:00,55.0
1390,2023-02-25 18:20:00,55.0
1391,2023-02-25 18:30:00,55.083333333333336
1392,2023-02-25 18:40:00,55.72727272727273
1393,2023-02-25 18:50:00,56.0
1394,2023-02-25 19:00:00,56.0
1395,2023-02-25 19:10:00,56.0
1396,2023-02-25 19:20:00,56.0
1397,2023-02-25 19:30:00,56.0
1398,2023-02-25 19:40:00,56.91666666666666
1399,2023-02-25 19:50:00,57.0
1400,2023-02-25 20:00:00,57.0
1401,2023-02-25 20:10:00,57.0
1402,2023-02-25 20:20:00,57.0
1403,2023-02-25 20:30:00,57.0
1404,2023-02-25 20:40:00,57.0
1405,2023-02-25 20:50:00,57.0
1406,2023-02-25 21:00:00,57.0
1407,2023-02-25 21:10:00,56.8
1408,2023-02-25 21:20:00,56.0
1409,2023-02-25 21:30:00,55.8
1410,2023-02-25 21:40:00,55.0
1411,2023-02-25 21:50:00,55.0
1412,2023-02-25 22:00:00,54.21428571428572
1413,2023-02-25 22:10:00,53.71428571428572
1414,2023-02-25 22:20:00,53.0
1415,2023-02-25 22:30:00,53.0
1416,2023-02-25 22:40:00,53.0
1417,2023-02-25 22:50:00,52.0
1418,2023-02-25 23:00:00,52.0
1419,2023-02-25 23:10:00,52.0
1420,2023-02-25 23:20:00,52.0
1421,2023-02-25 23:30:00,52.0
1422,2023-02-25 23:40:00,52.0
1423,2023-02-25 23:50:00,52.0
1424,2023-02-26 00:00:00,52.0
1425,2023-02-26 00:10:00,51.23076923076923
1426,2023-02-26 00:20:00,51.0
1427,2023-02-26 00:30:00,51.0
1428,2023-02-26 00:40:00,51.0
1429,2023-02-26 00:50:00,51.0
1430,2023-02-26 01:00:00,51.0
1431,2023-02-26 01:10:00,51.0
1432,2023-02-26 01:20:00,51.0
1433,2023-02-26 01:30:00,51.0
1434,2023-02-26 01:40:00,51.0
1435,2023-02-26 01:50:00,51.0
1436,2023-02-26 02:00:00,51.0
1437,2023-02-26 02:10:00,51.0
1438,2023-02-26 02:20:00,51.0
1439,2023-02-26 02:30:00,51.0
1440,2023-02-26 02:40:00,51.0
1441,2023-02-26 02:50:00,51.0
1442,2023-02-26 03:00:00,51.0
1443,2023-02-26 03:10:00,51.0
1444,2023-02-26 03:20:00,51.0
1445,2023-02-26 03:30:00,51.0
1446,2023-02-26 03:40:00,51.0
1447,2023-02-26 03:50:00,51.0
1448,2023-02-26 04:00:00,51.0
1449,2023-02-26 04:10:00,51.0
1450,2023-02-26 04:20:00,51.0
1451,2023-02-26 04:30:00,51.0
1452,2023-02-26 04:40:00,51.0
1453,2023-02-26 04:50:00,51.0
1454,2023-02-26 05:00:00,51.0
1455,2023-02-26 05:10:00,51.0
1456,2023-02-26 05:20:00,51.0
1457,2023-02-26 05:30:00,51.0
1458,2023-02-26 05:40:00,51.0
1459,2023-02-26 05:50:00,51.0
1460,2023-02-26 06:00:00,51.0
1461,2023-02-26 06:10:00,51.0
1462,2023-02-26 06:20:00,51.0
1463,2023-02-26 06:30:00,51.0
1464,2023-02-26 06:40:00,51.0
1465,2023-02-26 06:50:00,51.0
1466,2023-02-26 07:00:00,51.0
1467,2023-02-26 07:10:00,51.0
1468,2023-02-26 07:20:00,51.0
1469,2023-02-26 07:30:00,51.0
1470,2023-02-26 07:40:00,51.0
1471,2023-02-26 07:50:00,51.0
1472,2023-02-26 08:00:00,51.0
1473,2023-02-26 08:10:00,51.0
1474,2023-02-26 08:20:00,51.0
1475,2023-02-26 08:30:00,51.0
1476,2023-02-26 08:40:00,51.0
1477,2023-02-26 08:50:00,51.0
1478,2023-02-26 09:00:00,51.0
1479,2023-02-26 09:10:00,51.0
1480,2023-02-26 09:20:00,51.0
1481,2023-02-26 09:30:00,51.0
1482,2023-02-26 09:40:00,51.0
1483,2023-02-26 09:50:00,51.0
1484,2023-02-26 10:00:00,51.0
1485,2023-02-26 10:10:00,51.0
1486,2023-02-26 10:20:00,51.0
1487,2023-02-26 10:30:00,51.0
1488,2023-02-26 10:40:00,51.0
1489,2023-02-26 10:50:00,51.0
1490,2023-02-26 11:00:00,51.0
1491,2023-02-26 11:10:00,51.0
1492,2023-02-26 11:20:00,51.0
1493,2023-02-26 11:30:00,51.0
1494,2023-02-26 11:40:00,51.0
1495,2023-02-26 11:50:00,51.0
1496,2023-02-26 12:00:00,51.0
1497,2023-02-26 12:10:00,51.0
1498,2023-02-26 12:20:00,51.0
1499,2023-02-26 12:30:00,51.0
1500,2023-02-26 12:40:00,51.0
1501,2023-02-26 12:50:00,51.0
1502,2023-02-26 13:00:00,51.0
1503,2023-02-26 13:10:00,51.0
1504,2023-02-26 13:20:00,51.0
1505,2023-02-26 13:30:00,51.0
1506,2023-02-26 13:40:00,51.0
1507,2023-02-26 13:50:00,51.0
1508,2023-02-26 14:00:00,51.0
1509,2023-02-26 14:10:00,51.0
1510,2023-02-26 14:20:00,51.0
1511,2023-02-26 14:30:00,51.0
1512,2023-02-26 14:40:00,51.0
1513,2023-02-26 14:50:00,51.0
1514,2023-02-26 15:00:00,51.0
1515,2023-02-26 15:10:00,51.0
1516,2023-02-26 15:20:00,51.0
1517,2023-02-26 15:30:00,51.0
1518,2023-02-26 15:40:00,51.0
1519,2023-02-26 15:50:00,51.0
1520,2023-02-26 16:00:00,51.0
1521,2023-02-26 16:10:00,51.0
1522,2023-02-26 16:20:00,51.0
1523,2023-02-26 16:30:00,51.0
1524,2023-02-26 16:40:00,51.0
1525,2023-02-26 16:50:00,51.0
1526,2023-02-26 17:00:00,51.0
1527,2023-02-26 17:10:00,51.0
1528,2023-02-26 17:20:00,51.0
1529,2023-02-26 17:30:00,51.0
1530,2023-02-26 17:40:00,51.0
1531,2023-02-26 17:50:00,51.0
1532,2023-02-26 18:00:00,51.0
1533,2023-02-26 18:10:00,51.0
1534,2023-02-26 18:20:00,51.0
1535,2023-02-26 18:30:00,51.0
1536,2023-02-26 18:40:00,51.0
1537,2023-02-26 18:50:00,51.0
1538,2023-02-26 19:00:00,51.0
1539,2023-02-26 19:10:00,51.0
1540,2023-02-26 19:20:00,51.0
1541,2023-02-26 19:30:00,51.0
1542,2023-02-26 19:40:00,51.0
1543,2023-02-26 19:50:00,51.0
1544,2023-02-26 20:00:00,51.0
1545,2023-02-26 20:10:00,51.0
1546,2023-02-26 20:20:00,51.0
1547,2023-02-26 20:30:00,51.0
1548,2023-02-26 20:40:00,51.0
1549,2023-02-26 20:50:00,51.0
1550,2023-02-26 21:00:00,51.0
1551,2023-02-26 21:10:00,51.0
1552,2023-02-26 21:20:00,51.0
1553,2023-02-26 21:30:00,51.0
1554,2023-02-26 21:40:00,51.0
1555,2023-02-26 21:50:00,51.0
1556,2023-02-26 22:00:00,51.0
1557,2023-02-26 22:10:00,51.0
1558,2023-02-26 22:20:00,51.0
1559,2023-02-26 22:30:00,51.0
1560,2023-02-26 22:40:00,51.0
1561,2023-02-26 22:50:00,51.0
1562,2023-02-26 23:00:00,51.0
1563,2023-02-26 23:10:00,51.0
1564,2023-02-26 23:20:00,51.0
1565,2023-02-26 23:30:00,51.0
1566,2023-02-26 23:40:00,51.0
1567,2023-02-26 23:50:00,51.0
1568,2023-02-27 00:00:00,51.0
1569,2023-02-27 00:10:00,51.0
1570,2023-02-27 00:20:00,51.0
1571,2023-02-27 00:30:00,51.0
1572,2023-02-27 00:40:00,51.0
1573,2023-02-27 00:50:00,51.0
1574,2023-02-27 01:00:00,51.0
1575,2023-02-27 01:10:00,51.0
1576,2023-02-27 01:20:00,51.0
1577,2023-02-27 01:30:00,51.0
1578,2023-02-27 01:40:00,51.0
1579,2023-02-27 01:50:00,51.0
1580,2023-02-27 02:00:00,51.0
1581,2023-02-27 02:10:00,51.0
1582,2023-02-27 02:20:00,51.0
1583,2023-02-27 02:30:00,51.0
1584,2023-02-27 02:40:00,51.0
1585,2023-02-27 02:50:00,51.0
1586,2023-02-27 03:00:00,51.0
1587,2023-02-27 03:10:00,51.0
1588,2023-02-27 03:20:00,51.0
1589,2023-02-27 03:30:00,51.0
1590,2023-02-27 03:40:00,51.0
1591,2023-02-27 03:50:00,51.0
1592,2023-02-27 04:00:00,51.0
1593,2023-02-27 04:10:00,51.0
1594,2023-02-27 04:20:00,51.0
1595,2023-02-27 04:30:00,51.0
1596,2023-02-27 04:40:00,51.0
1597,2023-02-27 04:50:00,51.0
1598,2023-02-27 05:00:00,51.0
1599,2023-02-27 05:10:00,51.0
1600,2023-02-27 05:20:00,51.0
1601,2023-02-27 05:30:00,51.0
1602,2023-02-27 05:40:00,51.0
1603,2023-02-27 05:50:00,51.0
1604,2023-02-27 06:00:00,51.0
1605,2023-02-27 06:10:00,51.0
1606,2023-02-27 06:20:00,51.0
1607,2023-02-27 06:30:00,51.0
1608,2023-02-27 06:40:00,51.0
1609,2023-02-27 06:50:00,51.0
1610,2023-02-27 07:00:00,51.0
1611,2023-02-27 07:10:00,51.0
1612,2023-02-27 07:20:00,51.0
1613,2023-02-27 07:30:00,51.0
1614,2023-02-27 07:40:00,51.0
1615,2023-02-27 07:50:00,51.0
1616,2023-02-27 08:00:00,51.0
1617,2023-02-27 08:10:00,51.0
1618,2023-02-27 08:20:00,51.0
1619,2023-02-27 08:30:00,51.0
1620,2023-02-27 08:40:00,51.0
1621,2023-02-27 08:50:00,47.5
1622,2023-02-27 09:00:00,34.517857142857146
1623,2023-02-27 09:10:00,37.507462686567166
1624,2023-02-27 09:20:00,39.45454545454545
1625,2023-02-27 09:30:00,41.784615384615385
1626,2023-02-27 09:40:00,43.885714285714286
1627,2023-02-27 09:50:00,45.69565217391305
1628,2023-02-27 10:00:00,46.88059701492537
1629,2023-02-27 10:10:00,48.0
1630,2023-02-27 10:20:00,48.9
1631,2023-02-27 10:30:00,49.64179104477612
1632,2023-02-27 10:40:00,50.0
1633,2023-02-27 10:50:00,50.88059701492537
1634,2023-02-27 11:00:00,51.0
1635,2023-02-27 11:10:00,51.0
1636,2023-02-27 11:20:00,51.72727272727273
1637,2023-02-27 11:30:00,52.0
